Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1.4	Rtr2	1	dev[3]=net(1,4-3)	DropInterests	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	InNacks	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	OutNacks	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	DropNacks	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	InData	6.5536e-09	8.2112e-09	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	OutData	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	DropData	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	InSatisfiedInterests	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	InTimedOutInterests	0	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	OutSatisfiedInterests	6.5536e-09	0	0	0
1.4	Rtr2	1	dev[3]=net(1,4-3)	OutTimedOutInterests	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	InInterests	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	OutInterests	6.5536e-09	1.728e-10	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	DropInterests	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	InNacks	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	OutNacks	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	DropNacks	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	InData	6.5536e-09	8.2112e-09	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	OutData	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	DropData	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	InSatisfiedInterests	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	InTimedOutInterests	0	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	OutSatisfiedInterests	6.5536e-09	0	0	0
1.4	Rtr2	2	dev[3]=net(2,5-3)	OutTimedOutInterests	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	InInterests	3.93216e-08	1.0624e-09	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	OutInterests	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	DropInterests	2.62144e-08	7.168e-10	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	InNacks	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	OutNacks	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	DropNacks	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	InData	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	OutData	1.31072e-08	1.64224e-08	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	DropData	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	InSatisfiedInterests	1.31072e-08	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	InTimedOutInterests	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	OutSatisfiedInterests	0	0	0	0
1.4	Rtr2	0	dev[3]=net(0,2-3)	OutTimedOutInterests	0	0	0	0
1.4	Rtr2	-1	all	SatisfiedInterests	1.31072e-08	0	0	0
1.4	Rtr2	-1	all	TimedOutInterests	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	InInterests	6.5536e-09	1.728e-10	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	OutInterests	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	DropInterests	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	InNacks	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	OutNacks	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	DropNacks	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	InData	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	OutData	6.5536e-09	8.2112e-09	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	DropData	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	InSatisfiedInterests	6.5536e-09	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	InTimedOutInterests	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	OutSatisfiedInterests	0	0	0	0
1.4	Dst1	0	dev[4]=net(0,4-3)	OutTimedOutInterests	0	0	0	0
1.4	Dst1	1	dev=local(1)	InInterests	0	0	0	0
1.4	Dst1	1	dev=local(1)	OutInterests	6.5536e-09	1.728e-10	0	0
1.4	Dst1	1	dev=local(1)	DropInterests	0	0	0	0
1.4	Dst1	1	dev=local(1)	InNacks	0	0	0	0
1.4	Dst1	1	dev=local(1)	OutNacks	0	0	0	0
1.4	Dst1	1	dev=local(1)	DropNacks	0	0	0	0
1.4	Dst1	1	dev=local(1)	InData	6.5536e-09	0	0	0
1.4	Dst1	1	dev=local(1)	OutData	0	0	0	0
1.4	Dst1	1	dev=local(1)	DropData	0	0	0	0
1.4	Dst1	1	dev=local(1)	InSatisfiedInterests	0	0	0	0
1.4	Dst1	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.4	Dst1	1	dev=local(1)	OutSatisfiedInterests	6.5536e-09	0	0	0
1.4	Dst1	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.4	Dst1	-1	all	SatisfiedInterests	6.5536e-09	0	0	0
1.4	Dst1	-1	all	TimedOutInterests	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	InInterests	6.5536e-09	1.728e-10	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	OutInterests	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	DropInterests	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	InNacks	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	OutNacks	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	DropNacks	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	InData	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	OutData	6.5536e-09	8.2112e-09	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	DropData	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	InSatisfiedInterests	6.5536e-09	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	InTimedOutInterests	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	OutSatisfiedInterests	0	0	0	0
1.4	Dst2	0	dev[5]=net(0,5-3)	OutTimedOutInterests	0	0	0	0
1.4	Dst2	1	dev=local(1)	InInterests	0	0	0	0
1.4	Dst2	1	dev=local(1)	OutInterests	6.5536e-09	1.728e-10	0	0
1.4	Dst2	1	dev=local(1)	DropInterests	0	0	0	0
1.4	Dst2	1	dev=local(1)	InNacks	0	0	0	0
1.4	Dst2	1	dev=local(1)	OutNacks	0	0	0	0
1.4	Dst2	1	dev=local(1)	DropNacks	0	0	0	0
1.4	Dst2	1	dev=local(1)	InData	6.5536e-09	0	0	0
1.4	Dst2	1	dev=local(1)	OutData	0	0	0	0
1.4	Dst2	1	dev=local(1)	DropData	0	0	0	0
1.4	Dst2	1	dev=local(1)	InSatisfiedInterests	0	0	0	0
1.4	Dst2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.4	Dst2	1	dev=local(1)	OutSatisfiedInterests	6.5536e-09	0	0	0
1.4	Dst2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.4	Dst2	-1	all	SatisfiedInterests	6.5536e-09	0	0	0
1.4	Dst2	-1	all	TimedOutInterests	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	InInterests	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	OutInterests	3.93216e-09	1.0624e-10	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	DropInterests	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	InNacks	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	OutNacks	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	DropNacks	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	InData	1.31072e-09	1.64224e-09	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	OutData	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	DropData	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	InSatisfiedInterests	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	InTimedOutInterests	0	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	OutSatisfiedInterests	1.31072e-09	0	0	0
1.5	Src1	0	dev[0]=net(0,0-2)	OutTimedOutInterests	0	0	0	0
1.5	Src1	1	dev=local(1)	InInterests	150	0	15	0
1.5	Src1	1	dev=local(1)	OutInterests	0	0	0	0
1.5	Src1	1	dev=local(1)	DropInterests	150	0	15	0
1.5	Src1	1	dev=local(1)	InNacks	0	0	0	0
1.5	Src1	1	dev=local(1)	OutNacks	0	0	0	0
1.5	Src1	1	dev=local(1)	DropNacks	0	0	0	0
1.5	Src1	1	dev=local(1)	InData	0	0	0	0
1.5	Src1	1	dev=local(1)	OutData	1.31072e-09	0	0	0
1.5	Src1	1	dev=local(1)	DropData	0	0	0	0
1.5	Src1	1	dev=local(1)	InSatisfiedInterests	1.31072e-09	0	0	0
1.5	Src1	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.5	Src1	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
1.5	Src1	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.5	Src1	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
1.5	Src1	-1	all	TimedOutInterests	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	InInterests	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	OutInterests	6.5536e-09	1.7792e-10	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	DropInterests	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	InNacks	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	OutNacks	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	DropNacks	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	InData	1.31072e-09	1.64224e-09	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	OutData	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	DropData	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	InSatisfiedInterests	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	InTimedOutInterests	0	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	OutSatisfiedInterests	1.31072e-09	0	0	0
1.5	Src2	0	dev[1]=net(0,1-2)	OutTimedOutInterests	0	0	0	0
1.5	Src2	1	dev=local(1)	InInterests	150	0	15	0
1.5	Src2	1	dev=local(1)	OutInterests	0	0	0	0
1.5	Src2	1	dev=local(1)	DropInterests	150	0	15	0
1.5	Src2	1	dev=local(1)	InNacks	0	0	0	0
1.5	Src2	1	dev=local(1)	OutNacks	0	0	0	0
1.5	Src2	1	dev=local(1)	DropNacks	0	0	0	0
1.5	Src2	1	dev=local(1)	InData	0	0	0	0
1.5	Src2	1	dev=local(1)	OutData	1.31072e-09	0	0	0
1.5	Src2	1	dev=local(1)	DropData	0	0	0	0
1.5	Src2	1	dev=local(1)	InSatisfiedInterests	1.31072e-09	0	0	0
1.5	Src2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.5	Src2	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
1.5	Src2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.5	Src2	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
1.5	Src2	-1	all	TimedOutInterests	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	InInterests	3.93216e-09	1.0624e-10	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	OutInterests	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	DropInterests	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	InNacks	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	OutNacks	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	DropNacks	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	InData	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	OutData	1.31072e-09	1.64224e-09	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	DropData	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	InSatisfiedInterests	1.31072e-09	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	InTimedOutInterests	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	OutSatisfiedInterests	0	0	0	0
1.5	Rtr1	0	dev[2]=net(0,0-2)	OutTimedOutInterests	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	InInterests	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	OutInterests	7.86432e-09	2.1248e-10	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	DropInterests	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	InNacks	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	OutNacks	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	DropNacks	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	InData	2.62144e-09	3.28448e-09	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	OutData	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	DropData	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	InSatisfiedInterests	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	InTimedOutInterests	0	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	OutSatisfiedInterests	2.62144e-09	0	0	0
1.5	Rtr1	2	dev[2]=net(2,2-3)	OutTimedOutInterests	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	InInterests	6.5536e-09	1.7792e-10	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	OutInterests	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	DropInterests	2.62144e-09	7.168e-11	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	InNacks	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	OutNacks	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	DropNacks	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	InData	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	OutData	1.31072e-09	1.64224e-09	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	DropData	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	InSatisfiedInterests	1.31072e-09	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	InTimedOutInterests	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	OutSatisfiedInterests	0	0	0	0
1.5	Rtr1	1	dev[2]=net(1,1-2)	OutTimedOutInterests	0	0	0	0
1.5	Rtr1	-1	all	SatisfiedInterests	2.62144e-09	0	0	0
1.5	Rtr1	-1	all	TimedOutInterests	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	InInterests	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	OutInterests	1.31072e-09	3.456e-11	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	DropInterests	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	InNacks	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	OutNacks	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	DropNacks	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	InData	1.31072e-09	1.64224e-09	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	OutData	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	DropData	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	InSatisfiedInterests	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	InTimedOutInterests	0	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	OutSatisfiedInterests	1.31072e-09	0	0	0
1.5	Rtr2	1	dev[3]=net(1,4-3)	OutTimedOutInterests	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	InInterests	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	OutInterests	1.31072e-09	3.456e-11	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	DropInterests	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	InNacks	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	OutNacks	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	DropNacks	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	InData	1.31072e-09	1.64224e-09	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	OutData	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	DropData	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	InSatisfiedInterests	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	InTimedOutInterests	0	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	OutSatisfiedInterests	1.31072e-09	0	0	0
1.5	Rtr2	2	dev[3]=net(2,5-3)	OutTimedOutInterests	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	InInterests	7.86432e-09	2.1248e-10	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	OutInterests	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	DropInterests	5.24288e-09	1.4336e-10	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	InNacks	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	OutNacks	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	DropNacks	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	InData	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	OutData	2.62144e-09	3.28448e-09	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	DropData	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	InSatisfiedInterests	2.62144e-09	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	InTimedOutInterests	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	OutSatisfiedInterests	0	0	0	0
1.5	Rtr2	0	dev[3]=net(0,2-3)	OutTimedOutInterests	0	0	0	0
1.5	Rtr2	-1	all	SatisfiedInterests	2.62144e-09	0	0	0
1.5	Rtr2	-1	all	TimedOutInterests	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	InInterests	1.31072e-09	3.456e-11	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	OutInterests	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	DropInterests	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	InNacks	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	OutNacks	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	DropNacks	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	InData	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	OutData	1.31072e-09	1.64224e-09	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	DropData	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	InSatisfiedInterests	1.31072e-09	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	InTimedOutInterests	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	OutSatisfiedInterests	0	0	0	0
1.5	Dst1	0	dev[4]=net(0,4-3)	OutTimedOutInterests	0	0	0	0
1.5	Dst1	1	dev=local(1)	InInterests	0	0	0	0
1.5	Dst1	1	dev=local(1)	OutInterests	1.31072e-09	3.456e-11	0	0
1.5	Dst1	1	dev=local(1)	DropInterests	0	0	0	0
1.5	Dst1	1	dev=local(1)	InNacks	0	0	0	0
1.5	Dst1	1	dev=local(1)	OutNacks	0	0	0	0
1.5	Dst1	1	dev=local(1)	DropNacks	0	0	0	0
1.5	Dst1	1	dev=local(1)	InData	1.31072e-09	0	0	0
1.5	Dst1	1	dev=local(1)	OutData	0	0	0	0
1.5	Dst1	1	dev=local(1)	DropData	0	0	0	0
1.5	Dst1	1	dev=local(1)	InSatisfiedInterests	0	0	0	0
1.5	Dst1	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.5	Dst1	1	dev=local(1)	OutSatisfiedInterests	1.31072e-09	0	0	0
1.5	Dst1	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.5	Dst1	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
1.5	Dst1	-1	all	TimedOutInterests	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	InInterests	1.31072e-09	3.456e-11	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	OutInterests	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	DropInterests	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	InNacks	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	OutNacks	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	DropNacks	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	InData	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	OutData	1.31072e-09	1.64224e-09	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	DropData	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	InSatisfiedInterests	1.31072e-09	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	InTimedOutInterests	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	OutSatisfiedInterests	0	0	0	0
1.5	Dst2	0	dev[5]=net(0,5-3)	OutTimedOutInterests	0	0	0	0
1.5	Dst2	1	dev=local(1)	InInterests	0	0	0	0
1.5	Dst2	1	dev=local(1)	OutInterests	1.31072e-09	3.456e-11	0	0
1.5	Dst2	1	dev=local(1)	DropInterests	0	0	0	0
1.5	Dst2	1	dev=local(1)	InNacks	0	0	0	0
1.5	Dst2	1	dev=local(1)	OutNacks	0	0	0	0
1.5	Dst2	1	dev=local(1)	DropNacks	0	0	0	0
1.5	Dst2	1	dev=local(1)	InData	1.31072e-09	0	0	0
1.5	Dst2	1	dev=local(1)	OutData	0	0	0	0
1.5	Dst2	1	dev=local(1)	DropData	0	0	0	0
1.5	Dst2	1	dev=local(1)	InSatisfiedInterests	0	0	0	0
1.5	Dst2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.5	Dst2	1	dev=local(1)	OutSatisfiedInterests	1.31072e-09	0	0	0
1.5	Dst2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.5	Dst2	-1	all	SatisfiedInterests	1.31072e-09	0	0	0
1.5	Dst2	-1	all	TimedOutInterests	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	InInterests	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	OutInterests	7.86432e-10	2.1248e-11	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	DropInterests	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	InNacks	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	OutNacks	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	DropNacks	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	InData	2.62144e-10	3.28448e-10	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	OutData	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	DropData	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	InSatisfiedInterests	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	InTimedOutInterests	0	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	OutSatisfiedInterests	2.62144e-10	0	0	0
1.6	Src1	0	dev[0]=net(0,0-2)	OutTimedOutInterests	0	0	0	0
1.6	Src1	1	dev=local(1)	InInterests	150	0	15	0
1.6	Src1	1	dev=local(1)	OutInterests	0	0	0	0
1.6	Src1	1	dev=local(1)	DropInterests	150	0	15	0
1.6	Src1	1	dev=local(1)	InNacks	0	0	0	0
1.6	Src1	1	dev=local(1)	OutNacks	0	0	0	0
1.6	Src1	1	dev=local(1)	DropNacks	0	0	0	0
1.6	Src1	1	dev=local(1)	InData	0	0	0	0
1.6	Src1	1	dev=local(1)	OutData	2.62144e-10	0	0	0
1.6	Src1	1	dev=local(1)	DropData	0	0	0	0
1.6	Src1	1	dev=local(1)	InSatisfiedInterests	2.62144e-10	0	0	0
1.6	Src1	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.6	Src1	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
1.6	Src1	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.6	Src1	-1	all	SatisfiedInterests	2.62144e-10	0	0	0
1.6	Src1	-1	all	TimedOutInterests	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	InInterests	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	OutInterests	1.31072e-09	3.5584e-11	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	DropInterests	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	InNacks	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	OutNacks	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	DropNacks	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	InData	2.62144e-10	3.28448e-10	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	OutData	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	DropData	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	InSatisfiedInterests	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	InTimedOutInterests	0	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	OutSatisfiedInterests	2.62144e-10	0	0	0
1.6	Src2	0	dev[1]=net(0,1-2)	OutTimedOutInterests	0	0	0	0
1.6	Src2	1	dev=local(1)	InInterests	150	0	15	0
1.6	Src2	1	dev=local(1)	OutInterests	0	0	0	0
1.6	Src2	1	dev=local(1)	DropInterests	150	0	15	0
1.6	Src2	1	dev=local(1)	InNacks	0	0	0	0
1.6	Src2	1	dev=local(1)	OutNacks	0	0	0	0
1.6	Src2	1	dev=local(1)	DropNacks	0	0	0	0
1.6	Src2	1	dev=local(1)	InData	0	0	0	0
1.6	Src2	1	dev=local(1)	OutData	2.62144e-10	0	0	0
1.6	Src2	1	dev=local(1)	DropData	0	0	0	0
1.6	Src2	1	dev=local(1)	InSatisfiedInterests	2.62144e-10	0	0	0
1.6	Src2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1.6	Src2	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
1.6	Src2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1.6	Src2	-1	all	SatisfiedInterests	2.62144e-10	0	0	0
1.6	Src2	-1	all	TimedOutInterests	0	0	0	0
