Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
0.1	Rtr11	0	dev[12]=net(0,11-12)	OutInterests	0	0
0.1	Rtr11	0	dev[12]=net(0,11-12)	DropInterests	0	0
0.1	Rtr11	0	dev[12]=net(0,11-12)	InNacks	0	0
0.1	Rtr11	0	dev[12]=net(0,11-12)	OutNacks	0	0
0.1	Rtr11	0	dev[12]=net(0,11-12)	DropNacks	0	0
0.1	Rtr11	0	dev[12]=net(0,11-12)	InData	0	0
0.1	Rtr11	0	dev[12]=net(0,11-12)	OutData	7	8.77637
0.1	Rtr11	0	dev[12]=net(0,11-12)	DropData	0	0
0.1	Rtr11	1	dev[12]=net(1,12-13)	InInterests	0	0
0.1	Rtr11	1	dev[12]=net(1,12-13)	OutInterests	13	0.354492
0.1	Rtr11	1	dev[12]=net(1,12-13)	DropInterests	0	0
0.1	Rtr11	1	dev[12]=net(1,12-13)	InNacks	0	0
0.1	Rtr11	1	dev[12]=net(1,12-13)	OutNacks	0	0
0.1	Rtr11	1	dev[12]=net(1,12-13)	DropNacks	0	0
0.1	Rtr11	1	dev[12]=net(1,12-13)	InData	7	8.77637
0.1	Rtr11	1	dev[12]=net(1,12-13)	OutData	0	0
0.1	Rtr11	1	dev[12]=net(1,12-13)	DropData	0	0
0.1	Rtr11	-1	all	SatisfiedInterests	7	0
0.1	Rtr11	-1	all	TimedOutInterests	0	0
0.1	Rtr12	0	dev[13]=net(0,12-13)	InInterests	12	0.327148
0.1	Rtr12	0	dev[13]=net(0,12-13)	OutInterests	0	0
0.1	Rtr12	0	dev[13]=net(0,12-13)	DropInterests	0	0
0.1	Rtr12	0	dev[13]=net(0,12-13)	InNacks	0	0
0.1	Rtr12	0	dev[13]=net(0,12-13)	OutNacks	0	0
0.1	Rtr12	0	dev[13]=net(0,12-13)	DropNacks	0	0
0.1	Rtr12	0	dev[13]=net(0,12-13)	InData	0	0
0.1	Rtr12	0	dev[13]=net(0,12-13)	OutData	8	10.0303
0.1	Rtr12	0	dev[13]=net(0,12-13)	DropData	0	0
0.1	Rtr12	1	dev[13]=net(1,13-14)	InInterests	0	0
0.1	Rtr12	1	dev[13]=net(1,13-14)	OutInterests	12	0.327148
0.1	Rtr12	1	dev[13]=net(1,13-14)	DropInterests	0	0
0.1	Rtr12	1	dev[13]=net(1,13-14)	InNacks	0	0
0.1	Rtr12	1	dev[13]=net(1,13-14)	OutNacks	0	0
0.1	Rtr12	1	dev[13]=net(1,13-14)	DropNacks	0	0
0.1	Rtr12	1	dev[13]=net(1,13-14)	InData	8	10.0303
0.1	Rtr12	1	dev[13]=net(1,13-14)	OutData	0	0
0.1	Rtr12	1	dev[13]=net(1,13-14)	DropData	0	0
0.1	Rtr12	-1	all	SatisfiedInterests	8	0
0.1	Rtr12	-1	all	TimedOutInterests	0	0
0.1	Rtr13	0	dev[14]=net(0,13-14)	InInterests	11	0.299805
0.1	Rtr13	0	dev[14]=net(0,13-14)	OutInterests	0	0
0.1	Rtr13	0	dev[14]=net(0,13-14)	DropInterests	0	0
0.1	Rtr13	0	dev[14]=net(0,13-14)	InNacks	0	0
0.1	Rtr13	0	dev[14]=net(0,13-14)	OutNacks	0	0
0.1	Rtr13	0	dev[14]=net(0,13-14)	DropNacks	0	0
0.1	Rtr13	0	dev[14]=net(0,13-14)	InData	0	0
0.1	Rtr13	0	dev[14]=net(0,13-14)	OutData	9	11.2842
0.1	Rtr13	0	dev[14]=net(0,13-14)	DropData	0	0
0.1	Rtr13	1	dev[14]=net(1,19-14)	InInterests	0	0
0.1	Rtr13	1	dev[14]=net(1,19-14)	OutInterests	11	0.299805
0.1	Rtr13	1	dev[14]=net(1,19-14)	DropInterests	0	0
0.1	Rtr13	1	dev[14]=net(1,19-14)	InNacks	0	0
0.1	Rtr13	1	dev[14]=net(1,19-14)	OutNacks	0	0
0.1	Rtr13	1	dev[14]=net(1,19-14)	DropNacks	0	0
0.1	Rtr13	1	dev[14]=net(1,19-14)	InData	9	11.2842
0.1	Rtr13	1	dev[14]=net(1,19-14)	OutData	0	0
0.1	Rtr13	1	dev[14]=net(1,19-14)	DropData	0	0
0.1	Rtr13	-1	all	SatisfiedInterests	9	0
0.1	Rtr13	-1	all	TimedOutInterests	0	0
0.1	Rtr14	0	dev[15]=net(0,10-15)	InInterests	14	0.381836
0.1	Rtr14	0	dev[15]=net(0,10-15)	OutInterests	0	0
0.1	Rtr14	0	dev[15]=net(0,10-15)	DropInterests	0	0
0.1	Rtr14	0	dev[15]=net(0,10-15)	InNacks	0	0
0.1	Rtr14	0	dev[15]=net(0,10-15)	OutNacks	0	0
0.1	Rtr14	0	dev[15]=net(0,10-15)	DropNacks	0	0
0.1	Rtr14	0	dev[15]=net(0,10-15)	InData	0	0
0.1	Rtr14	0	dev[15]=net(0,10-15)	OutData	6	7.52246
0.1	Rtr14	0	dev[15]=net(0,10-15)	DropData	0	0
0.1	Rtr14	1	dev[15]=net(1,15-16)	InInterests	0	0
0.1	Rtr14	1	dev[15]=net(1,15-16)	OutInterests	14	0.381836
0.1	Rtr14	1	dev[15]=net(1,15-16)	DropInterests	0	0
0.1	Rtr14	1	dev[15]=net(1,15-16)	InNacks	0	0
0.1	Rtr14	1	dev[15]=net(1,15-16)	OutNacks	0	0
0.1	Rtr14	1	dev[15]=net(1,15-16)	DropNacks	0	0
0.1	Rtr14	1	dev[15]=net(1,15-16)	InData	6	7.52246
0.1	Rtr14	1	dev[15]=net(1,15-16)	OutData	0	0
0.1	Rtr14	1	dev[15]=net(1,15-16)	DropData	0	0
0.1	Rtr14	-1	all	SatisfiedInterests	6	0
0.1	Rtr14	-1	all	TimedOutInterests	0	0
0.1	Rtr15	0	dev[16]=net(0,15-16)	InInterests	13	0.354492
0.1	Rtr15	0	dev[16]=net(0,15-16)	OutInterests	0	0
0.1	Rtr15	0	dev[16]=net(0,15-16)	DropInterests	0	0
0.1	Rtr15	0	dev[16]=net(0,15-16)	InNacks	0	0
0.1	Rtr15	0	dev[16]=net(0,15-16)	OutNacks	0	0
0.1	Rtr15	0	dev[16]=net(0,15-16)	DropNacks	0	0
0.1	Rtr15	0	dev[16]=net(0,15-16)	InData	0	0
0.1	Rtr15	0	dev[16]=net(0,15-16)	OutData	7	8.77637
0.1	Rtr15	0	dev[16]=net(0,15-16)	DropData	0	0
0.1	Rtr15	1	dev[16]=net(1,16-17)	InInterests	0	0
0.1	Rtr15	1	dev[16]=net(1,16-17)	OutInterests	13	0.354492
0.1	Rtr15	1	dev[16]=net(1,16-17)	DropInterests	0	0
0.1	Rtr15	1	dev[16]=net(1,16-17)	InNacks	0	0
0.1	Rtr15	1	dev[16]=net(1,16-17)	OutNacks	0	0
0.1	Rtr15	1	dev[16]=net(1,16-17)	DropNacks	0	0
0.1	Rtr15	1	dev[16]=net(1,16-17)	InData	7	8.77637
0.1	Rtr15	1	dev[16]=net(1,16-17)	OutData	0	0
0.1	Rtr15	1	dev[16]=net(1,16-17)	DropData	0	0
0.1	Rtr15	-1	all	SatisfiedInterests	7	0
0.1	Rtr15	-1	all	TimedOutInterests	0	0
0.1	Rtr16	0	dev[17]=net(0,16-17)	InInterests	12	0.327148
0.1	Rtr16	0	dev[17]=net(0,16-17)	OutInterests	0	0
0.1	Rtr16	0	dev[17]=net(0,16-17)	DropInterests	0	0
0.1	Rtr16	0	dev[17]=net(0,16-17)	InNacks	0	0
0.1	Rtr16	0	dev[17]=net(0,16-17)	OutNacks	0	0
0.1	Rtr16	0	dev[17]=net(0,16-17)	DropNacks	0	0
0.1	Rtr16	0	dev[17]=net(0,16-17)	InData	0	0
0.1	Rtr16	0	dev[17]=net(0,16-17)	OutData	8	10.0303
0.1	Rtr16	0	dev[17]=net(0,16-17)	DropData	0	0
0.1	Rtr16	1	dev[17]=net(1,17-18)	InInterests	0	0
0.1	Rtr16	1	dev[17]=net(1,17-18)	OutInterests	12	0.327148
0.1	Rtr16	1	dev[17]=net(1,17-18)	DropInterests	0	0
0.1	Rtr16	1	dev[17]=net(1,17-18)	InNacks	0	0
0.1	Rtr16	1	dev[17]=net(1,17-18)	OutNacks	0	0
0.1	Rtr16	1	dev[17]=net(1,17-18)	DropNacks	0	0
0.1	Rtr16	1	dev[17]=net(1,17-18)	InData	8	10.0303
0.1	Rtr16	1	dev[17]=net(1,17-18)	OutData	0	0
0.1	Rtr16	1	dev[17]=net(1,17-18)	DropData	0	0
0.1	Rtr16	-1	all	SatisfiedInterests	8	0
0.1	Rtr16	-1	all	TimedOutInterests	0	0
0.1	Rtr17	0	dev[18]=net(0,17-18)	InInterests	11	0.299805
0.1	Rtr17	0	dev[18]=net(0,17-18)	OutInterests	0	0
0.1	Rtr17	0	dev[18]=net(0,17-18)	DropInterests	0	0
0.1	Rtr17	0	dev[18]=net(0,17-18)	InNacks	0	0
0.1	Rtr17	0	dev[18]=net(0,17-18)	OutNacks	0	0
0.1	Rtr17	0	dev[18]=net(0,17-18)	DropNacks	0	0
0.1	Rtr17	0	dev[18]=net(0,17-18)	InData	0	0
0.1	Rtr17	0	dev[18]=net(0,17-18)	OutData	9	11.2842
0.1	Rtr17	0	dev[18]=net(0,17-18)	DropData	0	0
0.1	Rtr17	1	dev[18]=net(1,20-18)	InInterests	0	0
0.1	Rtr17	1	dev[18]=net(1,20-18)	OutInterests	11	0.299805
0.1	Rtr17	1	dev[18]=net(1,20-18)	DropInterests	0	0
0.1	Rtr17	1	dev[18]=net(1,20-18)	InNacks	0	0
0.1	Rtr17	1	dev[18]=net(1,20-18)	OutNacks	0	0
0.1	Rtr17	1	dev[18]=net(1,20-18)	DropNacks	0	0
0.1	Rtr17	1	dev[18]=net(1,20-18)	InData	9	11.2842
0.1	Rtr17	1	dev[18]=net(1,20-18)	OutData	0	0
0.1	Rtr17	1	dev[18]=net(1,20-18)	DropData	0	0
0.1	Rtr17	-1	all	SatisfiedInterests	9	0
0.1	Rtr17	-1	all	TimedOutInterests	0	0
0.1	Dst1	1	dev=local(1)	InInterests	0	0
0.1	Dst1	1	dev=local(1)	OutInterests	10	0.272461
0.1	Dst1	1	dev=local(1)	DropInterests	0	0
0.1	Dst1	1	dev=local(1)	InNacks	0	0
0.1	Dst1	1	dev=local(1)	OutNacks	0	0
0.1	Dst1	1	dev=local(1)	DropNacks	0	0
0.1	Dst1	1	dev=local(1)	InData	10	0
